"Age","CountryYear","Code","Year","Births","Exposure","ASFR","AgeGrLabel"
"45","ITA2012","ITA",2012,2570,2428510.16,0.00105826199220019,"45-49"
"50","ITA2012","ITA",2012,264,2156554.82,0.000122417476964485,"50-54"
"10","JPN1947","JPN",1947,51.02,2563650.9,0.0000199013055950793,"10-14"
"15","JPN1947","JPN",1947,61201.49,4080869.16,0.014997170357699,"15-19"
"20","JPN1947","JPN",1947,615954.85,3655611.94,0.168495688303283,"20-24"
"25","JPN1947","JPN",1947,826999.58,3037857.06,0.272231235264243,"25-29"
"30","JPN1947","JPN",1947,645640.16,2751066.07,0.234687260709809,"30-34"
"35","JPN1947","JPN",1947,399177.38,2522007.98,0.158277603863886,"35-39"
"40","JPN1947","JPN",1947,117862.79,2064507.82,0.0570900186757345,"40-44"
"45","JPN1947","JPN",1947,9973.82,1865423.47,0.00534667873563315,"45-49"
"50","JPN1947","JPN",1947,1441.7,1525878.96,0.000944832478717709,"50-54"
"10","JPN1948","JPN",1948,52.01,2589434.73,0.000020085464753151,"10-14"
"15","JPN1948","JPN",1948,73079.69,4127760.23,0.0177044416167554,"15-19"
"20","JPN1948","JPN",1948,687929.4,3726677.11,0.18459592277368,"20-24"
"25","JPN1948","JPN",1948,817940.19,3137406.55,0.260705833612797,"25-29"
"30","JPN1948","JPN",1948,585611.64,2752359.8,0.212767109881492,"30-34"
"35","JPN1948","JPN",1948,383101.13,2565943.65,0.149302238184381,"35-39"
"40","JPN1948","JPN",1948,124177.58,2109636.11,0.0588620849877281,"40-44"
"45","JPN1948","JPN",1948,8688.32,1911305.05,0.00454575265209496,"45-49"
"50","JPN1948","JPN",1948,821.01,1568992.56,0.000523272079760531,"50-54"
"10","JPN1949","JPN",1949,43.01,2617436.6,0.0000164321076583097,"10-14"
"15","JPN1949","JPN",1949,67345.94,4167124.38,0.0161612502672646,"15-19"
"20","JPN1949","JPN",1949,695087.12,3795891.46,0.183115646831482,"20-24"
"25","JPN1949","JPN",1949,881584.51,3246366.05,0.271560414451722,"25-29"
"30","JPN1949","JPN",1949,584056.87,2749230.07,0.212443795218637,"30-34"
"35","JPN1949","JPN",1949,353940.22,2606935.41,0.135768695550459,"35-39"
"40","JPN1949","JPN",1949,107772.11,2178676.84,0.0494667717677671,"40-44"
"45","JPN1949","JPN",1949,6358.17,1943482.19,0.00327153499667522,"45-49"
"50","JPN1949","JPN",1949,371.02,1612791.18,0.000230048381092957,"50-54"
"10","JPN1950","JPN",1950,49.02,2604519.16,0.0000188211324196978,"10-14"
"15","JPN1950","JPN",1950,56330.6,4210821.66,0.0133775791397444,"15-19"
"20","JPN1950","JPN",1950,624959,3855195.5,0.16210825106016,"20-24"
"25","JPN1950","JPN",1950,794446.96,3333744.45,0.238304696690234,"25-29"
"30","JPN1950","JPN",1950,496368.69,2791433.48,0.17781856295569,"30-34"
"35","JPN1950","JPN",1950,278853.29,2645109.19,0.105422222664464,"35-39"
"40","JPN1950","JPN",1950,81974.25,2259653.7,0.0362773508170743,"40-44"
"45","JPN1950","JPN",1950,4214.09,1964839.89,0.0021447498197932,"45-49"
"50","JPN1950","JPN",1950,269.08,1654124.11,0.000162672195135346,"50-54"
"10","JPN1951","JPN",1951,16.01,2537544.26,0.00000630924955768062,"10-14"
"15","JPN1951","JPN",1951,45884.91,4261169.23,0.0107681501304749,"15-19"
"20","JPN1951","JPN",1951,558674.16,3913460.07,0.142757087080743,"20-24"
"25","JPN1951","JPN",1951,753162.45,3425746.34,0.219853537083542,"25-29"
"30","JPN1951","JPN",1951,465388.1,2866478.17,0.162355361666682,"30-34"
"35","JPN1951","JPN",1951,242386.52,2676610.4,0.0905572660107724,"35-39"
"40","JPN1951","JPN",1951,68967.4,2352014.89,0.029322688514102,"40-44"
"45","JPN1951","JPN",1951,3010.46,1971169.98,0.00152724525563239,"45-49"
"50","JPN1951","JPN",1951,175.03,1708939.3,0.000102420255652146,"50-54"
"10","JPN1952","JPN",1952,21,2509773.83,0.0000083672878205125,"10-14"
"15","JPN1952","JPN",1952,37947,4295935.41,0.00883323336558265,"15-19"
"20","JPN1952","JPN",1952,524074.56,3982808.67,0.131584166708164,"20-24"
"25","JPN1952","JPN",1952,734755.27,3534551.62,0.207877928799354,"25-29"
"30","JPN1952","JPN",1952,440129.9,2947505.3,0.149322852786728,"30-34"
"35","JPN1952","JPN",1952,208619.54,2693067.16,0.0774654056529359,"35-39"
"40","JPN1952","JPN",1952,56782.49,2438395.02,0.0232868298754974,"40-44"
"45","JPN1952","JPN",1952,2633.2,1992749.28,0.00132139051632225,"45-49"
"50","JPN1952","JPN",1952,173.01,1771567.29,0.0000976592878952964,"50-54"
"10","JPN1953","JPN",1953,32,2596976.91,0.0000123220194514552,"10-14"
"15","JPN1953","JPN",1953,31764.26,4294301.52,0.00739683970770641,"15-19"
"20","JPN1953","JPN",1953,495593.97,4053148.62,0.122273821284155,"20-24"
"25","JPN1953","JPN",1953,705772.67,3631147.89,0.194366269670168,"25-29"
"30","JPN1953","JPN",1953,409336.3,3058923.27,0.133817119250592,"30-34"
"35","JPN1953","JPN",1953,177115.41,2694909.54,0.065722209733244,"35-39"
"40","JPN1953","JPN",1953,46046.37,2500597.85,0.0184141444414983,"40-44"
"45","JPN1953","JPN",1953,2186.01,2044564.2,0.00106918139327687,"45-49"
"50","JPN1953","JPN",1953,161,1826510.83,0.000088146206064379,"50-54"
"10","JPN1954","JPN",1954,14,2751982.45,0.00000508724174458307,"10-14"
"15","JPN1954","JPN",1954,27497.13,4261617.84,0.00645227494166863,"15-19"
"20","JPN1954","JPN",1954,474133.15,4111699.15,0.115313191141429,"20-24"
"25","JPN1954","JPN",1954,686780.1,3720909.62,0.184573174341171,"25-29"
"30","JPN1954","JPN",1954,387926.76,3184409.89,0.121820611479133,"30-34"
"35","JPN1954","JPN",1954,152635.7,2697679.9,0.0565803600345616,"35-39"
"40","JPN1954","JPN",1954,38578.18,2553932.61,0.0151054024874995,"40-44"
"45","JPN1954","JPN",1954,1886.01,2118545.93,0.000890237956748004,"45-49"
"50","JPN1954","JPN",1954,107,1869833.28,0.0000572243531786962,"50-54"
"10","JPN1955","JPN",1955,8,2861428.56,0.00000279580630173063,"10-14"
"15","JPN1955","JPN",1955,25211.04,4255975.17,0.00592368117598769,"15-19"
"20","JPN1955","JPN",1955,469027.8,4167613.54,0.112541097080705,"20-24"
"25","JPN1955","JPN",1955,691350.19,3794973.29,0.182175245296654,"25-29"
"30","JPN1955","JPN",1955,372175.63,3288615.3,0.11317092333664,"30-34"
"35","JPN1955","JPN",1955,138158.24,2747926.85,0.0502772626571191,"35-39"
"40","JPN1955","JPN",1955,33055.07,2597188.15,0.0127272527406226,"40-44"
"45","JPN1955","JPN",1955,1572,2206591.63,0.000712410932148782,"45-49"
"50","JPN1955","JPN",1955,116,1900035.03,0.0000610515059819713,"50-54"
"10","JPN1956","JPN",1956,15,2864904.85,0.00000523577598048326,"10-14"
"15","JPN1956","JPN",1956,22263.06,4304766.22,0.0051717233555136,"15-19"
"20","JPN1956","JPN",1956,456116.1,4218766.55,0.108115984753885,"20-24"
"25","JPN1956","JPN",1956,687010.64,3858457.83,0.178053167941452,"25-29"
"30","JPN1956","JPN",1956,346702.84,3387333.14,0.10235274349189,"30-34"
"35","JPN1956","JPN",1956,123563.28,2828072,0.0436917023328968,"35-39"
"40","JPN1956","JPN",1956,28167.07,2629049.05,0.0107137864164231,"40-44"
"45","JPN1956","JPN",1956,1345,2302065.04,0.000584258036428024,"45-49"
"50","JPN1956","JPN",1956,83,1911049.77,0.0000434316265870983,"50-54"
"10","JPN1957","JPN",1957,14,2746614.53,0.00000509718413235075,"10-14"
"15","JPN1957","JPN",1957,19298,4385379.36,0.004400531497006,"15-19"
"20","JPN1957","JPN",1957,427073,4243391.64,0.100644257290378,"20-24"
"25","JPN1957","JPN",1957,673964,3926162.66,0.171659724357931,"25-29"
"30","JPN1957","JPN",1957,317735,3492355.33,0.0909801466278633,"30-34"
"35","JPN1957","JPN",1957,105091,2909935.84,0.0361145419618599,"35-39"
"40","JPN1957","JPN",1957,22207,2645254.82,0.0083950324301838,"40-44"
"45","JPN1957","JPN",1957,1237,2386641.27,0.000518301604664701,"45-49"
"50","JPN1957","JPN",1957,74,1931997.49,0.0000383023271940172,"50-54"
"10","JPN1958","JPN",1958,10.99,2592052.81,0.00000423988275146292,"10-14"
"15","JPN1958","JPN",1958,18339.06,4491147.29,0.00408337977265493,"15-19"
"20","JPN1958","JPN",1958,456323.37,4229320.75,0.107895190971269,"20-24"
"25","JPN1958","JPN",1958,734438.24,3990711.72,0.184036906579661,"25-29"
"30","JPN1958","JPN",1958,323356.99,3585555.71,0.0901832285294488,"30-34"
"35","JPN1958","JPN",1958,99769.3,3019897.83,0.033037309742363,"35-39"
"40","JPN1958","JPN",1958,20055.05,2647230.4,0.00757586117173632,"40-44"
"45","JPN1958","JPN",1958,1068,2447396.61,0.000436382070497352,"45-49"
"50","JPN1958","JPN",1958,90,1980389.72,0.0000454456004750419,"50-54"
"10","JPN1959","JPN",1959,14,2669558.75,0.00000524431237933984,"10-14"
"15","JPN1959","JPN",1959,19156.04,4609171.37,0.00415607024826243,"15-19"
"20","JPN1959","JPN",1959,453433.12,4186408.37,0.108310771411916,"20-24"
"25","JPN1959","JPN",1959,733705.81,4039181.81,0.181647136601657,"25-29"
"30","JPN1959","JPN",1959,311289.77,3672264.92,0.084767786851282,"30-34"
"35","JPN1959","JPN",1959,90374.23,3143426.93,0.0287502245200909,"35-39"
"40","JPN1959","JPN",1959,17046.04,2650042.93,0.00643236372023603,"40-44"
"45","JPN1959","JPN",1959,981,2498173.03,0.000392686970926109,"45-49"
"50","JPN1959","JPN",1959,75,2051719.43,0.0000365547057279659,"50-54"
"10","JPN1960","JPN",1960,5,3011366.28,0.00000166037590086849,"10-14"
"15","JPN1960","JPN",1960,19734.07,4605229.73,0.0042851434471218,"15-19"
"20","JPN1960","JPN",1960,447098.39,4176401.99,0.107053485529059,"20-24"
"25","JPN1960","JPN",1960,745255.3,4084577.08,0.182455927603648,"25-29"
"30","JPN1960","JPN",1960,300684.91,3741831.26,0.0803576882833567,"30-34"
"35","JPN1960","JPN",1960,78104.24,3246001.08,0.0240616802259351,"35-39"
"40","JPN1960","JPN",1960,14217.03,2700103.2,0.00526536541269978,"40-44"
"45","JPN1960","JPN",1960,864,2538869.78,0.000340308907060212,"45-49"
"50","JPN1960","JPN",1960,62,2137372.79,0.0000290075742940472,"50-54"
"10","JPN1961","JPN",1961,7.01,3386800.86,0.0000020697998759809,"10-14"
"15","JPN1961","JPN",1961,19155.09,4476870.35,0.0042786787426176,"15-19"
"20","JPN1961","JPN",1961,429304.89,4235981.42,0.101347207986573,"20-24"
"25","JPN1961","JPN",1961,757026.34,4138198.16,0.182936222657834,"25-29"
"30","JPN1961","JPN",1961,299583.32,3805919.72,0.0787150917623664,"30-34"
"35","JPN1961","JPN",1961,70849.31,3344559.52,0.0211834501901763,"35-39"
"40","JPN1961","JPN",1961,12670.08,2780507.88,0.00455675025815787,"40-44"
"45","JPN1961","JPN",1961,730,2571728.02,0.000283855833246317,"45-49"
"50","JPN1961","JPN",1961,38,2229364.96,0.0000170452127317907,"50-54"
"10","JPN1962","JPN",1962,9,3482990.76,0.00000258398618318471,"10-14"
"15","JPN1962","JPN",1962,18666.04,4525716.51,0.00412443862949781,"15-19"
"20","JPN1962","JPN",1962,436927.79,4333583.38,0.100823672163889,"20-24"
"25","JPN1962","JPN",1962,780652.46,4180522.18,0.186735634063781,"25-29"
"30","JPN1962","JPN",1962,303976.56,3880463.69,0.0783351125751675,"30-34"
"35","JPN1962","JPN",1962,66468.14,3451684.83,0.0192567233897772,"35-39"
"40","JPN1962","JPN",1962,11228.01,2863610.3,0.00392092806762149,"40-44"
"45","JPN1962","JPN",1962,663.01,2591449.05,0.00025584527698895,"45-49"
"50","JPN1962","JPN",1962,22,2309989.08,0.00000952385454566738,"50-54"
"10","JPN1963","JPN",1963,10,3329149.53,0.00000300377015507621,"10-14"
"15","JPN1963","JPN",1963,18204.01,4760626.74,0.00382386836738223,"15-19"
"20","JPN1963","JPN",1963,440367.53,4447019.24,0.0990253260069097,"20-24"
"25","JPN1963","JPN",1963,801236.95,4189861.52,0.191232322637718,"25-29"
"30","JPN1963","JPN",1963,321554.38,3955135.97,0.0813004615869123,"30-34"
"35","JPN1963","JPN",1963,67132.09,3548379.49,0.0189190841028111,"35-39"
"40","JPN1963","JPN",1963,10461.01,2974600.95,0.00351677760339584,"40-44"
"45","JPN1963","JPN",1963,541,2596943.88,0.000208321790919872,"45-49"
"50","JPN1963","JPN",1963,12,2368759.91,0.0000050659418666031,"50-54"
"10","JPN1964","JPN",1964,14.98,3101227.87,0.00000483034482725708,"10-14"
"15","JPN1964","JPN",1964,16777.07,5010185.4,0.00334859264888681,"15-19"
"20","JPN1964","JPN",1964,478709.96,4564201.11,0.104883625515792,"20-24"
"25","JPN1964","JPN",1964,809600.29,4171138.22,0.194095771297648,"25-29"
"30","JPN1964","JPN",1964,332438.36,4016870.91,0.0827605286424303,"30-34"
"35","JPN1964","JPN",1964,68502.29,3640289.01,0.0188178163359617,"35-39"
"40","JPN1964","JPN",1964,10230.03,3099202.74,0.00330085859436224,"40-44"
"45","JPN1964","JPN",1964,469,2602756.77,0.00018019355684934,"45-49"
"50","JPN1964","JPN",1964,18,2421012.77,0.00000743490502117426,"50-54"
"10","JPN1965","JPN",1965,7,2886355.02,0.00000242520409010531,"10-14"
"15","JPN1965","JPN",1965,17712.02,5281116.72,0.00335383990528428,"15-19"
"20","JPN1965","JPN",1965,513645.55,4555063.56,0.112763640558289,"20-24"
"25","JPN1965","JPN",1965,854399.93,4180227.04,0.204390795481769,"25-29"
"30","JPN1965","JPN",1965,355269.38,4074862.34,0.0871856152078011,"30-34"
"35","JPN1965","JPN",1965,72355.08,3717081.17,0.0194655636212539,"35-39"
"40","JPN1965","JPN",1965,9828.02,3204105.48,0.00306732099219156,"40-44"
"45","JPN1965","JPN",1965,462,2653453.2,0.000174112737319053,"45-49"
"50","JPN1965","JPN",1965,16,2464842.06,0.00000649128812740237,"50-54"
"10","JPN1966","JPN",1966,16,2688376.16,0.00000595154808990718,"10-14"
"15","JPN1966","JPN",1966,20014.09,5521573.51,0.00362470769677392,"15-19"
"20","JPN1966","JPN",1966,394060.75,4428094.03,0.0889910528842135,"20-24"
"25","JPN1966","JPN",1966,617829.73,4241830.94,0.145651662864244,"25-29"
"30","JPN1966","JPN",1966,258490.14,4134284.1,0.0625235551664193,"30-34"
"35","JPN1966","JPN",1966,61114.27,3781766.96,0.0161602421953573,"35-39"
"40","JPN1966","JPN",1966,8958.04,3307095.91,0.00270873305274052,"40-44"
"45","JPN1966","JPN",1966,471,2733332.25,0.00017231714146716,"45-49"
"50","JPN1966","JPN",1966,18,2499928.59,0.00000720020566667466,"50-54"
"10","JPN1967","JPN",1967,5,2555910.84,0.00000195624977278159,"10-14"
"15","JPN1967","JPN",1967,23599.08,5459906.14,0.0043222501257137,"15-19"
"20","JPN1967","JPN",1967,491080.51,4488470.82,0.109409313259165,"20-24"
"25","JPN1967","JPN",1967,948850.94,4329945.51,0.219136923965586,"25-29"
"30","JPN1967","JPN",1967,384316.2,4176871.52,0.0920105390265871,"30-34"
"35","JPN1967","JPN",1967,77871.24,3850984.86,0.0202211233829675,"35-39"
"40","JPN1967","JPN",1967,9489.02,3414903.56,0.00277870804644334,"40-44"
"45","JPN1967","JPN",1967,421,2819960.6,0.000149292866006709,"45-49"
"50","JPN1967","JPN",1967,14,2519407.39,0.00000555686232229397,"50-54"
"10","JPN1968","JPN",1968,21.01,2448501.44,0.00000858075868642332,"10-14"
"15","JPN1968","JPN",1968,21842.26,5160361.6,0.00423269950694928,"15-19"
"20","JPN1968","JPN",1968,471471.55,4736495.7,0.0995401621498358,"20-24"
"25","JPN1968","JPN",1968,921163.83,4439038.4,0.207514273812094,"25-29"
"30","JPN1968","JPN",1968,367416.32,4184588.22,0.087802264089918,"30-34"
"35","JPN1968","JPN",1968,79687.94,3924527.57,0.0203051038828605,"35-39"
"40","JPN1968","JPN",1968,9728.11,3503016.6,0.00277706648606804,"40-44"
"45","JPN1968","JPN",1968,498.01,2937065.65,0.000169560390997729,"45-49"
"50","JPN1968","JPN",1968,10,2525510.77,0.0000039595950723267,"50-54"
"10","JPN1969","JPN",1969,19.01,2366059.49,0.00000803445563408044,"10-14"
"15","JPN1969","JPN",1969,20734.56,4818865.56,0.00430278864222973,"15-19"
"20","JPN1969","JPN",1969,465489.98,4991522.07,0.0932561197710982,"20-24"
"25","JPN1969","JPN",1969,955105.76,4558663.15,0.209514440653506,"25-29"
"30","JPN1969","JPN",1969,357467.85,4161847.5,0.0858916262549264,"30-34"
"35","JPN1969","JPN",1969,80734.07,3989169.88,0.0202383133405189,"35-39"
"40","JPN1969","JPN",1969,9757.72,3580889.68,0.00272494292535703,"40-44"
"45","JPN1969","JPN",1969,493.04,3065656.35,0.000160826897639718,"45-49"
"50","JPN1969","JPN",1969,12,2538220.29,0.00000472772203708134,"50-54"
"10","JPN1970","JPN",1970,12,2296220.41,0.00000522597915589471,"10-14"
"15","JPN1970","JPN",1970,20167.92,4529297.65,0.0044527698461151,"15-19"
"20","JPN1970","JPN",1970,513246.31,5259962.22,0.0975760449473342,"20-24"
"25","JPN1970","JPN",1970,951383.72,4554957.17,0.208867764172632,"25-29"
"30","JPN1970","JPN",1970,358426.88,4167198.58,0.0860114710444156,"30-34"
"35","JPN1970","JPN",1970,80592.68,4050482.37,0.019897057347271,"35-39"
"40","JPN1970","JPN",1970,9861.45,3647729.58,0.00270344875729522,"40-44"
"45","JPN1970","JPN",1970,523.08,3171441.23,0.000164934476808829,"45-49"
"50","JPN1970","JPN",1970,24.01,2600678.28,0.00000923220691488222,"50-54"
"10","JPN1971","JPN",1971,8,2286429.02,0.00000349890590524433,"10-14"
"15","JPN1971","JPN",1971,19715.8,4282525.79,0.00460377846317652,"15-19"
"20","JPN1971","JPN",1971,598560.04,5497158.55,0.108885351323913,"20-24"
"25","JPN1971","JPN",1971,918008.4,4431984.69,0.207132574729178,"25-29"
"30","JPN1971","JPN",1971,372681.27,4230437.48,0.088095208063446,"30-34"
"35","JPN1971","JPN",1971,81411.5,4112800.16,0.0197946646646697,"35-39"
"40","JPN1971","JPN",1971,10074.94,3719180.75,0.00270891378430586,"40-44"
"45","JPN1971","JPN",1971,498.03,3270894.58,0.00015226109794098,"45-49"
"50","JPN1971","JPN",1971,12,2688605.42,0.00000446328044670832,"50-54"
"10","JPN1972","JPN",1972,13,2291557.32,0.00000567299795930917,"10-14"
"15","JPN1972","JPN",1972,20000.05,4091591.63,0.00488808556879368,"15-19"
"20","JPN1972","JPN",1972,624318.23,5435161.37,0.114866549031276,"20-24"
"25","JPN1972","JPN",1972,925050.8,4493862.65,0.205847590824789,"25-29"
"30","JPN1972","JPN",1972,379605.75,4324801.3,0.0877741481441009,"30-34"
"35","JPN1972","JPN",1972,79121.15,4158245.51,0.0190275321189489,"35-39"
"40","JPN1972","JPN",1972,10146.01,3807425.43,0.00266479545995993,"40-44"
"45","JPN1972","JPN",1972,423,3374509.7,0.000125351543662773,"45-49"
"50","JPN1972","JPN",1972,4,2775866.78,0.00000144099134325171,"50-54"
"10","JPN1973","JPN",1973,9.01,2328272.92,0.00000386982124071606,"10-14"
"15","JPN1973","JPN",1973,19770.06,3996382.3,0.00494698918068975,"15-19"
"20","JPN1973","JPN",1973,602138.72,5176814.1,0.116314534068357,"20-24"
"25","JPN1973","JPN",1973,991444.84,4767023.12,0.207979868157216,"25-29"
"30","JPN1973","JPN",1973,389113.11,4474781.62,0.0869568937757459,"30-34"
"35","JPN1973","JPN",1973,78817.22,4202682.87,0.0187540250925476,"35-39"
"40","JPN1973","JPN",1973,10238.02,3925969.6,0.00260776853697492,"40-44"
"45","JPN1973","JPN",1973,448,3490452.1,0.000128350135502504,"45-49"
"50","JPN1973","JPN",1973,3,2911115.05,0.00000103053295677888,"50-54"
"10","JPN1974","JPN",1974,7,2311547.59,0.00000302827423077195,"10-14"
"15","JPN1974","JPN",1974,18537.08,3940963.05,0.00470369292094733,"15-19"
"20","JPN1974","JPN",1974,549392.72,4839188.06,0.113529937912766,"20-24"
"25","JPN1974","JPN",1974,1011409.97,5017531.62,0.201575206017336,"25-29"
"30","JPN1974","JPN",1974,370457.83,4600874.88,0.0805189968565283,"30-34"
"35","JPN1974","JPN",1974,70213.34,4182325.08,0.0167881115544466,"35-39"
"40","JPN1974","JPN",1974,9570.04,3998030.82,0.00239368840083129,"40-44"
"45","JPN1974","JPN",1974,399,3585735.4,0.000111274245165999,"45-49"
"50","JPN1974","JPN",1974,2,3035684.15,0.000000658830069656621,"50-54"
"10","JPN1975","JPN",1975,9,2328170.71,0.00000386569591368152,"10-14"
"15","JPN1975","JPN",1975,15990.05,3891133.02,0.00410935578861295,"15-19"
"20","JPN1975","JPN",1975,479042.78,4548458.75,0.10531980310913,"20-24"
"25","JPN1975","JPN",1975,1014627.73,5285253.2,0.191973343869315,"25-29"
"30","JPN1975","JPN",1975,320061.16,4600963.4,0.069563943934003,"30-34"
"35","JPN1975","JPN",1975,62663.23,4188709.24,0.0149600333681791,"35-39"
"40","JPN1975","JPN",1975,8727.03,4063113.83,0.00214786746449582,"40-44"
"45","JPN1975","JPN",1975,312,3671408.05,0.0000849810197479956,"45-49"
"50","JPN1975","JPN",1975,6,3139502.54,0.00000191113079972218,"50-54"
"10","JPN1976","JPN",1976,12.01,2369566.9,0.00000506843676791738,"10-14"
"15","JPN1976","JPN",1976,14154.04,3857854.04,0.00366888945337082,"15-19"
"20","JPN1976","JPN",1976,425287.64,4302044.44,0.09885710060215,"20-24"
"25","JPN1976","JPN",1976,1036808.97,5526455.98,0.187608292502856,"25-29"
"30","JPN1976","JPN",1976,287292.1,4472137.31,0.0642404470358268,"30-34"
"35","JPN1976","JPN",1976,60553.24,4252689.25,0.0142388113591888,"35-39"
"40","JPN1976","JPN",1976,8169.03,4126656.26,0.00197957607450445,"40-44"
"45","JPN1976","JPN",1976,338.01,3746284.55,0.0000902253941174864,"45-49"
"50","JPN1976","JPN",1976,2,3239578.67,0.000000617364232738327,"50-54"
"10","JPN1977","JPN",1977,14.99,2424241.1,0.00000618337837767044,"10-14"
"15","JPN1977","JPN",1977,13137.03,3859012.27,0.00340424675560827,"15-19"
"20","JPN1977","JPN",1977,375445.86,4115106.7,0.0912359963837633,"20-24"
"25","JPN1977","JPN",1977,991534.26,5465648.48,0.181412006942678,"25-29"
